municipio_clean;ano;homicidio;furto;roubo;frv;Codmun7;codigo;municipio;regiao_administrativa;regiao_governo;populacao
GABRIEL MONTEIRO;2010;   0;     8;     1;     1;3516507;351650;Gabriel Monteiro;Araçatuba;Araçatuba;    2708,0
GABRIEL MONTEIRO;2011;   0;     9;     0;     1;3516507;351650;Gabriel Monteiro;Araçatuba;Araçatuba;    2707,0
GABRIEL MONTEIRO;2012;   0;     9;     1;     1;3516507;351650;Gabriel Monteiro;Araçatuba;Araçatuba;    2706,0
GABRIEL MONTEIRO;2013;   1;     7;     0;     0;3516507;351650;Gabriel Monteiro;Araçatuba;Araçatuba;    2790,0
GABRIEL MONTEIRO;2014;   0;     9;     0;     0;3516507;351650;Gabriel Monteiro;Araçatuba;Araçatuba;    2790,0
GABRIEL MONTEIRO;2015;   0;     8;     0;     1;3516507;351650;Gabriel Monteiro;Araçatuba;Araçatuba;    2790,0
GABRIEL MONTEIRO;2016;   0;     6;     0;     0;3516507;351650;Gabriel Monteiro;Araçatuba;Araçatuba;    2791,0
GABRIEL MONTEIRO;2017;   0;    14;     2;     0;3516507;351650;Gabriel Monteiro;Araçatuba;Araçatuba;    2791,0
GABRIEL MONTEIRO;2018;   0;     5;     1;     1;3516507;351650;Gabriel Monteiro;Araçatuba;Araçatuba;    2776,0
GABRIEL MONTEIRO;2019;   0;    12;     0;     0;3516507;351650;Gabriel Monteiro;Araçatuba;Araçatuba;    2776,0
GALIA;2001;   0;    70;     5;     1;3516606;351660;Gália;Marília;Marília;    7730,0
GALIA;2002;   2;    74;     3;     1;3516606;351660;Gália;Marília;Marília;    7652,0
GALIA;2003;   0;   120;    10;     1;3516606;351660;Gália;Marília;Marília;    7559,0
GALIA;2004;   0;    90;     3;     0;3516606;351660;Gália;Marília;Marília;    7364,0
GALIA;2005;   1;    73;     5;     5;3516606;351660;Gália;Marília;Marília;    7256,0
GALIA;2006;   1;    53;     2;     3;3516606;351660;Gália;Marília;Marília;    7149,0
GALIA;2007;   2;    73;     6;     1;3516606;351660;Gália;Marília;Marília;    6951,5
GALIA;2008;   0;    66;     2;     2;3516606;351660;Gália;Marília;Marília;    6754,0
GALIA;2009;   1;    83;    11;     0;3516606;351660;Gália;Marília;Marília;    6635,0
GALIA;2010;   3;   105;     2;     1;3516606;351660;Gália;Marília;Marília;    7011,0
GALIA;2011;   0;   118;     9;     2;3516606;351660;Gália;Marília;Marília;    6947,0
GALIA;2012;   1;    64;     6;     0;3516606;351660;Gália;Marília;Marília;    6884,0
GALIA;2013;   1;    47;     2;     2;3516606;351660;Gália;Marília;Marília;    7019,0
GALIA;2014;   0;    44;     6;     1;3516606;351660;Gália;Marília;Marília;    6956,0
GALIA;2015;   1;    42;     1;     0;3516606;351660;Gália;Marília;Marília;    6894,0
GALIA;2016;   1;    68;    13;     1;3516606;351660;Gália;Marília;Marília;    6834,0
GALIA;2017;   0;    97;    10;     1;3516606;351660;Gália;Marília;Marília;    6776,0
GALIA;2018;   0;    71;     9;     1;3516606;351660;Gália;Marília;Marília;    6615,0
GALIA;2019;   0;    93;    11;     2;3516606;351660;Gália;Marília;Marília;    6548,0
GARCA;2001;   4;   438;    42;    12;3516705;351670;Garça;Marília;Marília;   43368,0
GARCA;2002;   5;   358;    26;     9;3516705;351670;Garça;Marília;Marília;   43513,0
GARCA;2003;   0;   509;    22;    18;3516705;351670;Garça;Marília;Marília;   43676,0
GARCA;2004;   2;   611;    15;     9;3516705;351670;Garça;Marília;Marília;   44019,0
GARCA;2005;   4;   509;    34;     9;3516705;351670;Garça;Marília;Marília;   44208,0
GARCA;2006;   1;   495;    36;    10;3516705;351670;Garça;Marília;Marília;   44396,0
GARCA;2007;   2;   526;    35;    12;3516705;351670;Garça;Marília;Marília;   43895,5
GARCA;2008;   0;   449;    32;    20;3516705;351670;Garça;Marília;Marília;   43395,0
GARCA;2009;   2;   567;    36;    15;3516705;351670;Garça;Marília;Marília;   43380,0
GARCA;2010;   4;   563;    31;    18;3516705;351670;Garça;Marília;Marília;   43115,0
GARCA;2011;   3;   549;    47;    24;3516705;351670;Garça;Marília;Marília;   43112,0
GARCA;2012;   2;   569;    41;    18;3516705;351670;Garça;Marília;Marília;   43108,0
GARCA;2013;   2;   486;    34;    29;3516705;351670;Garça;Marília;Marília;   44479,0
GARCA;2014;   1;   491;    56;    24;3516705;351670;Garça;Marília;Marília;   44506,0
GARCA;2015;   1;   591;    62;    51;3516705;351670;Garça;Marília;Marília;   44532,0
GARCA;2016;   3;   639;   111;    37;3516705;351670;Garça;Marília;Marília;   44557,0
GARCA;2017;   2;   701;    57;    44;3516705;351670;Garça;Marília;Marília;   44582,0
GARCA;2018;   1;   639;    45;    37;3516705;351670;Garça;Marília;Marília;   44370,0
GARCA;2019;   2;   631;    42;    25;3516705;351670;Garça;Marília;Marília;   44390,0
GASTAO VIDIGAL;2001;   1;    46;     1;     1;3516804;351680;Gastão Vidigal;Araçatuba;Araçatuba;    3551,0
GASTAO VIDIGAL;2002;   0;    62;     2;     0;3516804;351680;Gastão Vidigal;Araçatuba;Araçatuba;    3534,0
GASTAO VIDIGAL;2003;   1;    33;     1;     0;3516804;351680;Gastão Vidigal;Araçatuba;Araçatuba;    3510,0
GASTAO VIDIGAL;2004;   0;    50;     2;     0;3516804;351680;Gastão Vidigal;Araçatuba;Araçatuba;    3459,0
GASTAO VIDIGAL;2005;   0;    32;     1;     1;3516804;351680;Gastão Vidigal;Araçatuba;Araçatuba;    3431,0
GASTAO VIDIGAL;2006;   1;    26;     2;     0;3516804;351680;Gastão Vidigal;Araçatuba;Araçatuba;    3403,0
GASTAO VIDIGAL;2007;   1;    35;     1;     2;3516804;351680;Gastão Vidigal;Araçatuba;Araçatuba;    3737,0
GASTAO VIDIGAL;2008;   0;    23;     1;     2;3516804;351680;Gastão Vidigal;Araçatuba;Araçatuba;    4071,0
GASTAO VIDIGAL;2009;   0;    27;     0;     0;3516804;351680;Gastão Vidigal;Araçatuba;Araçatuba;    4118,0
GASTAO VIDIGAL;2010;   0;    36;     2;     2;3516804;351680;Gastão Vidigal;Araçatuba;Araçatuba;    4193,0
GASTAO VIDIGAL;2011;   1;    53;     0;     1;3516804;351680;Gastão Vidigal;Araçatuba;Araçatuba;    4240,0
GASTAO VIDIGAL;2012;   0;    40;     4;     3;3516804;351680;Gastão Vidigal;Araçatuba;Araçatuba;    4285,0
GASTAO VIDIGAL;2013;   1;    33;     4;     0;3516804;351680;Gastão Vidigal;Araçatuba;Araçatuba;    4482,0
GASTAO VIDIGAL;2014;   0;    21;     1;     0;3516804;351680;Gastão Vidigal;Araçatuba;Araçatuba;    4534,0
GASTAO VIDIGAL;2015;   0;    18;     0;     2;3516804;351680;Gastão Vidigal;Araçatuba;Araçatuba;    4585,0
GASTAO VIDIGAL;2016;   0;    27;     2;     1;3516804;351680;Gastão Vidigal;Araçatuba;Araçatuba;    4634,0
GASTAO VIDIGAL;2017;   0;    25;     1;     1;3516804;351680;Gastão Vidigal;Araçatuba;Araçatuba;    4683,0
GASTAO VIDIGAL;2018;   0;    14;     0;     0;3516804;351680;Gastão Vidigal;Araçatuba;Araçatuba;    4754,0
GASTAO VIDIGAL;2019;   1;    21;     0;     0;3516804;351680;Gastão Vidigal;Araçatuba;Araçatuba;    4808,0
GAVIAO PEIXOTO;2001;   1;    15;     9;     4;3516853;351685;Gavião Peixoto;Região Administrativa Central;Araraquara;    4109,0
GAVIAO PEIXOTO;2002;   0;    13;     3;     1;3516853;351685;Gavião Peixoto;Região Administrativa Central;Araraquara;    4108,0
GAVIAO PEIXOTO;2003;   0;    21;     1;     2;3516853;351685;Gavião Peixoto;Região Administrativa Central;Araraquara;    4099,0
GAVIAO PEIXOTO;2004;   1;    16;     1;     4;3516853;351685;Gavião Peixoto;Região Administrativa Central;Araraquara;    4081,0
GAVIAO PEIXOTO;2005;   0;    22;     5;     1;3516853;351685;Gavião Peixoto;Região Administrativa Central;Araraquara;    4071,0
GAVIAO PEIXOTO;2006;   0;    30;     0;     4;3516853;351685;Gavião Peixoto;Região Administrativa Central;Araraquara;    4062,0
GAVIAO PEIXOTO;2007;   1;    36;     0;     5;3516853;351685;Gavião Peixoto;Região Administrativa Central;Araraquara;    4149,0
GAVIAO PEIXOTO;2008;   0;    23;     1;     4;3516853;351685;Gavião Peixoto;Região Administrativa Central;Araraquara;    4236,0
GAVIAO PEIXOTO;2009;   2;    11;     3;     0;3516853;351685;Gavião Peixoto;Região Administrativa Central;Araraquara;    4244,0
GAVIAO PEIXOTO;2010;   0;     6;     1;     1;3516853;351685;Gavião Peixoto;Região Administrativa Central;Araraquara;    4419,0
GAVIAO PEIXOTO;2011;   0;    25;     0;     2;3516853;351685;Gavião Peixoto;Região Administrativa Central;Araraquara;    4442,0
GAVIAO PEIXOTO;2012;   1;    16;     4;     0;3516853;351685;Gavião Peixoto;Região Administrativa Central;Araraquara;    4464,0
GAVIAO PEIXOTO;2013;   0;    17;     9;     2;3516853;351685;Gavião Peixoto;Região Administrativa Central;Araraquara;    4635,0
GAVIAO PEIXOTO;2014;   0;    31;     5;     1;3516853;351685;Gavião Peixoto;Região Administrativa Central;Araraquara;    4662,0
GAVIAO PEIXOTO;2015;   0;    13;     0;     3;3516853;351685;Gavião Peixoto;Região Administrativa Central;Araraquara;    4688,0
GAVIAO PEIXOTO;2016;   0;    22;     2;     1;3516853;351685;Gavião Peixoto;Região Administrativa Central;Araraquara;    4714,0
GAVIAO PEIXOTO;2017;   0;    29;     4;     7;3516853;351685;Gavião Peixoto;Região Administrativa Central;Araraquara;    4739,0
GAVIAO PEIXOTO;2018;   1;    16;     2;     5;3516853;351685;Gavião Peixoto;Região Administrativa Central;Araraquara;    4762,0
GAVIAO PEIXOTO;2019;   1;    21;     3;     7;3516853;351685;Gavião Peixoto;Região Administrativa Central;Araraquara;    4789,0
GENERAL SALGADO;2001;   0;    74;     1;     3;3516903;351690;General Salgado;Araçatuba;Araçatuba;   10819,0
GENERAL SALGADO;2002;   1;    78;     2;     4;3516903;351690;General Salgado;Araçatuba;Araçatuba;   10918,0
GENERAL SALGADO;2003;   0;   112;     0;     3;3516903;351690;General Salgado;Araçatuba;Araçatuba;   10961,0
GENERAL SALGADO;2004;   0;    87;     2;     3;3516903;351690;General Salgado;Araçatuba;Araçatuba;   11053,0
GENERAL SALGADO;2005;   0;   102;     0;     3;3516903;351690;General Salgado;Araçatuba;Araçatuba;   11103,0
GENERAL SALGADO;2006;   2;    83;     1;     2;3516903;351690;General Salgado;Araçatuba;Araçatuba;   11154,0
GENERAL SALGADO;2007;   0;    85;     1;     4;3516903;351690;General Salgado;Araçatuba;Araçatuba;   11043,5
GENERAL SALGADO;2008;   0;    60;     1;     6;3516903;351690;General Salgado;Araçatuba;Araçatuba;   10933,0
GENERAL SALGADO;2009;   0;    61;     3;     5;3516903;351690;General Salgado;Araçatuba;Araçatuba;   10934,0
GENERAL SALGADO;2010;   1;    46;     5;     3;3516903;351690;General Salgado;Araçatuba;Araçatuba;   10669,0
GENERAL SALGADO;2011;   2;    51;     7;     5;3516903;351690;General Salgado;Araçatuba;Araçatuba;   10658,0
GENERAL SALGADO;2012;   1;    58;     5;     1;3516903;351690;General Salgado;Araçatuba;Araçatuba;   10646,0
GENERAL SALGADO;2013;   1;    72;     4;     1;3516903;351690;General Salgado;Araçatuba;Araçatuba;   10970,0
GENERAL SALGADO;2014;   0;    55;     5;     5;3516903;351690;General Salgado;Araçatuba;Araçatuba;   10966,0
GENERAL SALGADO;2015;   0;    53;     5;     5;3516903;351690;General Salgado;Araçatuba;Araçatuba;   10961,0
GENERAL SALGADO;2016;   0;    52;     1;     2;3516903;351690;General Salgado;Araçatuba;Araçatuba;   10956,0
GENERAL SALGADO;2017;   3;    60;     3;     1;3516903;351690;General Salgado;Araçatuba;Araçatuba;   10951,0
GENERAL SALGADO;2018;   0;    49;     6;     5;3516903;351690;General Salgado;Araçatuba;Araçatuba;   10876,0
GENERAL SALGADO;2019;   0;    82;     0;     5;3516903;351690;General Salgado;Araçatuba;Araçatuba;   10869,0
GETULINA;2001;   1;    55;     1;     2;3517000;351700;Getulina;Bauru;Lins;   10406,0
GETULINA;2002;   0;    61;     4;     0;3517000;351700;Getulina;Bauru;Lins;   10422,0
GETULINA;2003;   1;    65;     3;     0;3517000;351700;Getulina;Bauru;Lins;   10447,0
GETULINA;2004;   1;    58;     3;     3;3517000;351700;Getulina;Bauru;Lins;   10498,0
GETULINA;2005;   1;    80;     6;     4;3517000;351700;Getulina;Bauru;Lins;   10526,0
GETULINA;2006;   0;    92;     4;     2;3517000;351700;Getulina;Bauru;Lins;   10554,0
GETULINA;2007;   1;    59;     1;     2;3517000;351700;Getulina;Bauru;Lins;   10734,0
GETULINA;2008;   0;    96;     1;     3;3517000;351700;Getulina;Bauru;Lins;   10914,0
GETULINA;2009;   0;    67;     1;     2;3517000;351700;Getulina;Bauru;Lins;   10960,0
GETULINA;2010;   0;   105;     7;     0;3517000;351700;Getulina;Bauru;Lins;   10765,0
GETULINA;2011;   3;    69;     5;     3;3517000;351700;Getulina;Bauru;Lins;   10796,0
GETULINA;2012;   0;    93;     2;     8;3517000;351700;Getulina;Bauru;Lins;   10825,0
GETULINA;2013;   0;   144;     8;    10;3517000;351700;Getulina;Bauru;Lins;   11209,0
GETULINA;2014;   1;   105;    10;     3;3517000;351700;Getulina;Bauru;Lins;   11249,0
GETULINA;2015;   1;   116;    10;     6;3517000;351700;Getulina;Bauru;Lins;   11287,0
GETULINA;2016;   1;   127;     5;     1;3517000;351700;Getulina;Bauru;Lins;   11325,0
GETULINA;2017;   0;   121;     3;     3;3517000;351700;Getulina;Bauru;Lins;   11362,0
GETULINA;2018;   1;    78;     5;     1;3517000;351700;Getulina;Bauru;Lins;   11370,0
GETULINA;2019;   1;    96;     3;     2;3517000;351700;Getulina;Bauru;Lins;   11409,0
GLICERIO;2001;   0;    38;     2;     4;3517109;351710;Glicério;Araçatuba;Araçatuba;    4455,0
GLICERIO;2002;   1;    46;     4;     2;3517109;351710;Glicério;Araçatuba;Araçatuba;    4469,0
GLICERIO;2003;   0;    60;     1;     0;3517109;351710;Glicério;Araçatuba;Araçatuba;    4488,0
GLICERIO;2004;   2;    47;     1;     0;3517109;351710;Glicério;Araçatuba;Araçatuba;    4528,0
GLICERIO;2005;   1;    80;     3;     5;3517109;351710;Glicério;Araçatuba;Araçatuba;    4550,0
GLICERIO;2006;   1;    82;     3;     5;3517109;351710;Glicério;Araçatuba;Araçatuba;    4571,0
GLICERIO;2007;   0;    57;     2;     4;3517109;351710;Glicério;Araçatuba;Araçatuba;    4555,5
GLICERIO;2008;   1;    46;     0;     2;3517109;351710;Glicério;Araçatuba;Araçatuba;    4540,0
GLICERIO;2009;   0;    38;     3;     3;3517109;351710;Glicério;Araçatuba;Araçatuba;    4547,0
GLICERIO;2010;   0;    24;     2;     2;3517109;351710;Glicério;Araçatuba;Araçatuba;    4565,0
GLICERIO;2011;   0;    18;     1;     0;3517109;351710;Glicério;Araçatuba;Araçatuba;    4576,0
GLICERIO;2012;   1;    24;     2;     1;3517109;351710;Glicério;Araçatuba;Araçatuba;    4586,0
GLICERIO;2013;   1;    26;     6;     1;3517109;351710;Glicério;Araçatuba;Araçatuba;    4745,0
GLICERIO;2014;   0;    30;     3;     0;3517109;351710;Glicério;Araçatuba;Araçatuba;    4759,0
GLICERIO;2015;   0;    39;     2;     3;3517109;351710;Glicério;Araçatuba;Araçatuba;    4773,0
GLICERIO;2016;   1;    40;     0;     3;3517109;351710;Glicério;Araçatuba;Araçatuba;    4787,0
GLICERIO;2017;   0;    39;     1;     2;3517109;351710;Glicério;Araçatuba;Araçatuba;    4800,0
GLICERIO;2018;   0;    30;     1;     1;3517109;351710;Glicério;Araçatuba;Araçatuba;    4801,0
GLICERIO;2019;   1;    48;     3;     3;3517109;351710;Glicério;Araçatuba;Araçatuba;    4815,0
GUAICARA;2001;   0;   260;     9;     3;3517208;351720;Guaiçara;Bauru;Lins;    9552,0
GUAICARA;2002;   0;   259;     4;     5;3517208;351720;Guaiçara;Bauru;Lins;    9810,0
GUAICARA;2003;   1;   215;    17;     0;3517208;351720;Guaiçara;Bauru;Lins;   10087,0
GUAICARA;2004;   1;   149;    13;     6;3517208;351720;Guaiçara;Bauru;Lins;   10671,0
GUAICARA;2005;   2;   152;     8;     2;3517208;351720;Guaiçara;Bauru;Lins;   10993,0
GUAICARA;2006;   0;   142;    10;     9;3517208;351720;Guaiçara;Bauru;Lins;   11314,0
GUAICARA;2007;   2;    98;     8;     2;3517208;351720;Guaiçara;Bauru;Lins;   11171,5
GUAICARA;2008;   0;    66;     9;     5;3517208;351720;Guaiçara;Bauru;Lins;   11029,0
GUAICARA;2009;   1;   200;    21;     9;3517208;351720;Guaiçara;Bauru;Lins;   11206,0
GUAICARA;2010;   2;   180;    14;     7;3517208;351720;Guaiçara;Bauru;Lins;   10670,0
GUAICARA;2011;   0;   138;    21;    16;3517208;351720;Guaiçara;Bauru;Lins;   10782,0
GUAICARA;2012;   1;   197;    25;    21;3517208;351720;Guaiçara;Bauru;Lins;   10891,0
GUAICARA;2013;   0;   178;    12;    12;3517208;351720;Guaiçara;Bauru;Lins;   11385,0
GUAICARA;2014;   1;   147;    35;    17;3517208;351720;Guaiçara;Bauru;Lins;   11511,0
GUAICARA;2015;   0;   190;    30;    12;3517208;351720;Guaiçara;Bauru;Lins;   11633,0
GUAICARA;2016;   1;   212;    12;    17;3517208;351720;Guaiçara;Bauru;Lins;   11752,0
GUAICARA;2017;   0;   146;    11;    11;3517208;351720;Guaiçara;Bauru;Lins;   11869,0
GUAICARA;2018;   2;   172;    19;    12;3517208;351720;Guaiçara;Bauru;Lins;   12039,0
GUAICARA;2019;   0;   165;    14;     8;3517208;351720;Guaiçara;Bauru;Lins;   12168,0
GUAIMBE;2001;   1;    24;     0;     0;3517307;351730;Guaimbê;Bauru;Lins;    5217,0
GUAIMBE;2002;   0;    26;     3;     2;3517307;351730;Guaimbê;Bauru;Lins;    5222,0
GUAIMBE;2003;   0;    23;     2;     2;3517307;351730;Guaimbê;Bauru;Lins;    5228,0
GUAIMBE;2004;   0;    42;     1;     0;3517307;351730;Guaimbê;Bauru;Lins;    5242,0
GUAIMBE;2005;   0;    66;     1;     1;3517307;351730;Guaimbê;Bauru;Lins;    5250,0
GUAIMBE;2006;   0;    53;     2;     4;3517307;351730;Guaimbê;Bauru;Lins;    5258,0
GUAIMBE;2007;   0;    43;     2;     4;3517307;351730;Guaimbê;Bauru;Lins;    5022,5
GUAIMBE;2008;   1;    59;     4;     0;3517307;351730;Guaimbê;Bauru;Lins;    4787,0
GUAIMBE;2009;   0;    34;     1;     0;3517307;351730;Guaimbê;Bauru;Lins;    4740,0
GUAIMBE;2010;   1;    48;     1;     1;3517307;351730;Guaimbê;Bauru;Lins;    5425,0
GUAIMBE;2011;   0;    54;     2;     3;3517307;351730;Guaimbê;Bauru;Lins;    5442,0
GUAIMBE;2012;   1;    65;     6;     0;3517307;351730;Guaimbê;Bauru;Lins;    5458,0
GUAIMBE;2013;   1;    42;     8;     3;3517307;351730;Guaimbê;Bauru;Lins;    5654,0
GUAIMBE;2014;   0;    42;     7;     0;3517307;351730;Guaimbê;Bauru;Lins;    5676,0
GUAIMBE;2015;   0;   100;     6;     1;3517307;351730;Guaimbê;Bauru;Lins;    5696,0
GUAIMBE;2016;   0;    62;     5;     0;3517307;351730;Guaimbê;Bauru;Lins;    5717,0
GUAIMBE;2017;   0;    61;     3;     0;3517307;351730;Guaimbê;Bauru;Lins;    5737,0
GUAIMBE;2018;   1;    36;     1;     0;3517307;351730;Guaimbê;Bauru;Lins;    5743,0
GUAIMBE;2019;   1;    46;     2;     4;3517307;351730;Guaimbê;Bauru;Lins;    5765,0
GUAIRA;2001;   7;   894;    40;    27;3517406;351740;Guaíra;Barretos;Barretos;   35032,0
GUAIRA;2002;   4;   898;    32;    18;3517406;351740;Guaíra;Barretos;Barretos;   35355,0
GUAIRA;2003;   3;  1127;    44;    26;3517406;351740;Guaíra;Barretos;Barretos;   35700,0
GUAIRA;2004;   1;  1293;    57;    27;3517406;351740;Guaíra;Barretos;Barretos;   36426,0
GUAIRA;2005;   4;  1261;    64;    21;3517406;351740;Guaíra;Barretos;Barretos;   36827,0
GUAIRA;2006;   6;  1304;    35;    25;3517406;351740;Guaíra;Barretos;Barretos;   37226,0
GUAIRA;2007;   2;  1257;    55;    36;3517406;351740;Guaíra;Barretos;Barretos;   37777,0
GUAIRA;2008;   9;   980;    50;    35;3517406;351740;Guaíra;Barretos;Barretos;   38328,0
GUAIRA;2009;   3;  1008;    60;    59;3517406;351740;Guaíra;Barretos;Barretos;   38676,0
GUAIRA;2010;   5;  1004;    55;    53;3517406;351740;Guaíra;Barretos;Barretos;   37404,0
GUAIRA;2011;   3;   759;    62;    46;3517406;351740;Guaíra;Barretos;Barretos;   37619,0
GUAIRA;2012;   6;   674;    60;    58;3517406;351740;Guaíra;Barretos;Barretos;   37826,0
GUAIRA;2013;   0;   657;    63;    74;3517406;351740;Guaíra;Barretos;Barretos;   39314,0
GUAIRA;2014;   2;   675;    62;    93;3517406;351740;Guaíra;Barretos;Barretos;   39567,0
GUAIRA;2015;   2;   734;    56;    92;3517406;351740;Guaíra;Barretos;Barretos;   39813,0
GUAIRA;2016;   1;   607;   104;    78;3517406;351740;Guaíra;Barretos;Barretos;   40053,0
GUAIRA;2017;   4;   554;    69;    71;3517406;351740;Guaíra;Barretos;Barretos;   40287,0
GUAIRA;2018;   5;   563;    24;    33;3517406;351740;Guaíra;Barretos;Barretos;   40533,0
GUAIRA;2019;   1;   453;    32;    56;3517406;351740;Guaíra;Barretos;Barretos;   40790,0
GUAPIACU;2001;   1;    67;     6;    12;3517505;351750;Guapiaçu;São José do Rio Preto;São José do Rio Preto;   14477,0
GUAPIACU;2002;   2;    74;     7;     8;3517505;351750;Guapiaçu;São José do Rio Preto;São José do Rio Preto;   14807,0
GUAPIACU;2003;   0;   130;     8;    13;3517505;351750;Guapiaçu;São José do Rio Preto;São José do Rio Preto;   15141,0
GUAPIACU;2004;   0;   154;     6;     4;3517505;351750;Guapiaçu;São José do Rio Preto;São José do Rio Preto;   15844,0
GUAPIACU;2005;   0;   134;    10;     2;3517505;351750;Guapiaçu;São José do Rio Preto;São José do Rio Preto;   16232,0
GUAPIACU;2006;   0;   123;     5;     9;3517505;351750;Guapiaçu;São José do Rio Preto;São José do Rio Preto;   16618,0
GUAPIACU;2007;   2;   144;    12;     6;3517505;351750;Guapiaçu;São José do Rio Preto;São José do Rio Preto;   17105,5
GUAPIACU;2008;   0;   122;    12;    11;3517505;351750;Guapiaçu;São José do Rio Preto;São José do Rio Preto;   17593,0
GUAPIACU;2009;   0;   139;    22;     5;3517505;351750;Guapiaçu;São José do Rio Preto;São José do Rio Preto;   17938,0
GUAPIACU;2010;   2;   148;     9;    11;3517505;351750;Guapiaçu;São José do Rio Preto;São José do Rio Preto;   17869,0
GUAPIACU;2011;   0;   121;     6;     9;3517505;351750;Guapiaçu;São José do Rio Preto;São José do Rio Preto;   18160,0
GUAPIACU;2012;   0;   146;     8;     7;3517505;351750;Guapiaçu;São José do Rio Preto;São José do Rio Preto;   18441,0
GUAPIACU;2013;   2;   157;     7;    11;3517505;351750;Guapiaçu;São José do Rio Preto;São José do Rio Preto;   19409,0
GUAPIACU;2014;   1;   133;    10;     8;3517505;351750;Guapiaçu;São José do Rio Preto;São José do Rio Preto;   19728,0
GUAPIACU;2015;   1;   146;     8;    10;3517505;351750;Guapiaçu;São José do Rio Preto;São José do Rio Preto;   20037,0
GUAPIACU;2016;   2;   186;    12;    11;3517505;351750;Guapiaçu;São José do Rio Preto;São José do Rio Preto;   20340,0
GUAPIACU;2017;   1;   105;    12;    11;3517505;351750;Guapiaçu;São José do Rio Preto;São José do Rio Preto;   20637,0
GUAPIACU;2018;   0;   122;    11;     9;3517505;351750;Guapiaçu;São José do Rio Preto;São José do Rio Preto;   21125,0
GUAPIACU;2019;   2;   127;    12;    15;3517505;351750;Guapiaçu;São José do Rio Preto;São José do Rio Preto;   21454,0
GUAPIARA;2001;   1;   122;     6;     4;3517604;351760;Guapiara;Itapeva;Itapeva;   19900,0
GUAPIARA;2002;   2;   155;     8;     4;3517604;351760;Guapiara;Itapeva;Itapeva;   20030,0
GUAPIARA;2003;   1;   131;    12;     3;3517604;351760;Guapiara;Itapeva;Itapeva;   20171,0
GUAPIARA;2004;   1;   138;    14;     2;3517604;351760;Guapiara;Itapeva;Itapeva;   20467,0
GUAPIARA;2005;   1;   147;     7;     6;3517604;351760;Guapiara;Itapeva;Itapeva;   20631,0
GUAPIARA;2006;   1;   113;    11;     2;3517604;351760;Guapiara;Itapeva;Itapeva;   20794,0
GUAPIARA;2007;   1;   139;    10;     2;3517604;351760;Guapiara;Itapeva;Itapeva;   20813,0
GUAPIARA;2008;   0;   127;     9;     3;3517604;351760;Guapiara;Itapeva;Itapeva;   20832,0
GUAPIARA;2009;   1;   146;     8;     5;3517604;351760;Guapiara;Itapeva;Itapeva;   20927,0
GUAPIARA;2010;   3;   131;     8;     3;3517604;351760;Guapiara;Itapeva;Itapeva;   17998,0
GUAPIARA;2011;   1;   106;     8;     3;3517604;351760;Guapiara;Itapeva;Itapeva;   17866,0
GUAPIARA;2012;   0;   110;     4;    10;3517604;351760;Guapiara;Itapeva;Itapeva;   17738,0
GUAPIARA;2013;   1;    71;     9;     4;3517604;351760;Guapiara;Itapeva;Itapeva;   18129,0
GUAPIARA;2014;   3;    46;    13;     7;3517604;351760;Guapiara;Itapeva;Itapeva;   18002,0
GUAPIARA;2015;   1;    53;    11;     4;3517604;351760;Guapiara;Itapeva;Itapeva;   17879,0
GUAPIARA;2016;   0;    77;    16;    11;3517604;351760;Guapiara;Itapeva;Itapeva;   17758,0
GUAPIARA;2017;   0;    76;     7;    11;3517604;351760;Guapiara;Itapeva;Itapeva;   17640,0
GUAPIARA;2018;   0;   108;     7;     7;3517604;351760;Guapiara;Itapeva;Itapeva;   17293,0
GUAPIARA;2019;   2;    95;     7;     6;3517604;351760;Guapiara;Itapeva;Itapeva;   17157,0
GUARA;2001;   3;   587;    16;     5;3517703;351770;Guará;Franca;Franca;   19244,0
GUARA;2002;   3;   499;    33;     6;3517703;351770;Guará;Franca;Franca;   19453,0
GUARA;2003;   4;   516;    31;     5;3517703;351770;Guará;Franca;Franca;   19703,0
GUARA;2004;   1;   465;    27;     9;3517703;351770;Guará;Franca;Franca;   20226,0
GUARA;2005;   1;   426;    18;     3;3517703;351770;Guará;Franca;Franca;   20516,0
GUARA;2006;   5;   367;    11;     5;3517703;351770;Guará;Franca;Franca;   20804,0
GUARA;2007;   2;   373;    16;     5;3517703;351770;Guará;Franca;Franca;   19982,0
GUARA;2008;   0;   261;    22;     2;3517703;351770;Guará;Franca;Franca;   19160,0
GUARA;2009;   4;   464;    14;     8;3517703;351770;Guará;Franca;Franca;   19168,0
GUARA;2010;   2;   425;    21;     8;3517703;351770;Guará;Franca;Franca;   19858,0
GUARA;2011;   3;   342;    19;     3;3517703;351770;Guará;Franca;Franca;   19931,0
GUARA;2012;   1;   401;    27;     3;3517703;351770;Guará;Franca;Franca;   20001,0
GUARA;2013;   0;   341;    37;     2;3517703;351770;Guará;Franca;Franca;   20733,0
GUARA;2014;   1;   278;    24;    24;3517703;351770;Guará;Franca;Franca;   20823,0
GUARA;2015;   3;   415;    43;    17;3517703;351770;Guará;Franca;Franca;   20911,0
GUARA;2016;   0;   508;    48;    16;3517703;351770;Guará;Franca;Franca;   20997,0
GUARA;2017;   3;   534;    39;    14;3517703;351770;Guará;Franca;Franca;   21081,0
